2025-09-18 21:08:48 | INFO | Message received from author: Alice
2025-09-20 15:34:09 | INFO | {'message': 'I just tried game! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:09', 'category': 'gaming', 'sentiment': 0.61, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-20 15:34:09 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried game! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:09', 'category': 'gaming', 'sentiment': 0.61, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-20 15:34:14 | INFO | {'message': 'I just tried an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 15:34:14', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 15:34:14 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 15:34:14', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 15:34:19 | INFO | {'message': 'I just found a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 15:34:19', 'category': 'entertainment', 'sentiment': 0.85, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-20 15:34:19 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 15:34:19', 'category': 'entertainment', 'sentiment': 0.85, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-20 15:34:24 | INFO | {'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 15:34:24', 'category': 'humor', 'sentiment': 0.05, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-20 15:34:24 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 15:34:24', 'category': 'humor', 'sentiment': 0.05, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-20 15:34:29 | INFO | {'message': 'I just found a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:29', 'category': 'humor', 'sentiment': 0.57, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-20 15:34:29 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:29', 'category': 'humor', 'sentiment': 0.57, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-20 15:34:34 | INFO | {'message': 'I just loved an app! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-20 15:34:34', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-20 15:34:34 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-20 15:34:34', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-20 15:34:39 | INFO | {'message': 'I just saw a trick! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:39', 'category': 'other', 'sentiment': 0.36, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-20 15:34:39 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a trick! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:39', 'category': 'other', 'sentiment': 0.36, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-20 15:34:44 | INFO | {'message': 'I just saw an app! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-20 15:34:44', 'category': 'other', 'sentiment': 0.94, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 15:34:44 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw an app! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-20 15:34:44', 'category': 'other', 'sentiment': 0.94, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 15:34:49 | INFO | {'message': 'I just loved game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-20 15:34:49', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-20 15:34:49 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-20 15:34:49', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-20 15:34:54 | INFO | {'message': 'I just tried a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:54', 'category': 'entertainment', 'sentiment': 0.44, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-20 15:34:54 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:54', 'category': 'entertainment', 'sentiment': 0.44, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-20 15:34:59 | INFO | {'message': 'I just shared a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:59', 'category': 'entertainment', 'sentiment': 0.1, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-20 15:34:59 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-20 15:34:59', 'category': 'entertainment', 'sentiment': 0.1, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-20 15:35:04 | INFO | {'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 15:35:04', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-20 15:35:04 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 15:35:04', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-20 15:35:09 | INFO | {'message': 'I just saw a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 15:35:09', 'category': 'other', 'sentiment': 0.89, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 15:35:09 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 15:35:09', 'category': 'other', 'sentiment': 0.89, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 15:35:14 | INFO | {'message': 'I just saw a story! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 15:35:14', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-20 15:35:14 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a story! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 15:35:14', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-20 15:35:19 | WARNING | Producer interrupted by user.
2025-09-20 15:35:19 | INFO | Kafka producer closed.
2025-09-20 15:35:19 | INFO | Producer shutting down.
2025-09-20 21:29:42 | INFO | Logging to file: logs/project_log.log
2025-09-20 21:29:42 | INFO | Log sanitization enabled, personal info removed
2025-09-20 21:29:42 | INFO | START producer...
2025-09-20 21:29:42 | INFO | Kafka producer connected to localhost:9092
2025-09-20 21:29:42 | INFO | {'message': 'I just saw a trick! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 21:29:42', 'category': 'other', 'sentiment': 0.32, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:29:42 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a trick! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 21:29:42', 'category': 'other', 'sentiment': 0.32, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:29:47 | INFO | {'message': 'I just found travel! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-20 21:29:47', 'category': 'travel', 'sentiment': 0.78, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:29:47 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found travel! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-20 21:29:47', 'category': 'travel', 'sentiment': 0.78, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:29:52 | INFO | {'message': 'I just found travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:29:52', 'category': 'travel', 'sentiment': 0.18, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:29:52 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:29:52', 'category': 'travel', 'sentiment': 0.18, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:29:57 | INFO | {'message': 'I just found travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-20 21:29:57', 'category': 'travel', 'sentiment': 0.24, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:29:57 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-20 21:29:57', 'category': 'travel', 'sentiment': 0.24, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:30:02 | INFO | {'message': 'I just found a movie! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 21:30:02', 'category': 'entertainment', 'sentiment': 0.05, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-20 21:30:02 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 21:30:02', 'category': 'entertainment', 'sentiment': 0.05, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-20 21:30:07 | INFO | {'message': 'I just shared recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-20 21:30:07', 'category': 'food', 'sentiment': 0.48, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-20 21:30:07 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-20 21:30:07', 'category': 'food', 'sentiment': 0.48, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-20 21:30:12 | INFO | {'message': 'I just tried a meme! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:30:12', 'category': 'humor', 'sentiment': 0.6, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-20 21:30:12 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a meme! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:30:12', 'category': 'humor', 'sentiment': 0.6, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-20 21:30:17 | INFO | {'message': 'I just found game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:30:17', 'category': 'gaming', 'sentiment': 0.3, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-20 21:30:17 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:30:17', 'category': 'gaming', 'sentiment': 0.3, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-20 21:30:22 | INFO | {'message': 'I just tried an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:30:22', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:30:22 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:30:22', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:30:27 | INFO | {'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:30:27', 'category': 'other', 'sentiment': 0.89, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-20 21:30:27 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:30:27', 'category': 'other', 'sentiment': 0.89, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-20 21:30:32 | INFO | {'message': 'I just saw travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-20 21:30:32', 'category': 'travel', 'sentiment': 0.8, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-09-20 21:30:32 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-20 21:30:32', 'category': 'travel', 'sentiment': 0.8, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-09-20 21:30:34 | INFO | Logging to file: logs/project_log.log
2025-09-20 21:30:34 | INFO | Log sanitization enabled, personal info removed
2025-09-20 21:30:35 | INFO | START consumer.
2025-09-20 21:30:35 | INFO | Kafka topic: buzzline_json
2025-09-20 21:30:35 | INFO | Kafka consumer group id: buzz_group
2025-09-20 21:30:35 | INFO | Consumer: Topic 'buzzline_json' and group 'buzz_group'...
2025-09-20 21:30:35 | INFO | Kafka broker address: localhost:9092
2025-09-20 21:30:35 | INFO | Creating Kafka consumer. Topic='buzzline_json' and group ID='buzz_group'.
2025-09-20 21:30:35 | INFO | Kafka consumer created successfully.
2025-09-20 21:30:35 | INFO | Polling messages from topic 'buzzline_json'...
2025-09-20 21:30:37 | INFO | {'message': 'I just tried a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-20 21:30:37', 'category': 'other', 'sentiment': 0.13, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-20 21:30:37 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-20 21:30:37', 'category': 'other', 'sentiment': 0.13, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-20 21:30:42 | INFO | {'message': 'I just shared travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-20 21:30:42', 'category': 'travel', 'sentiment': 0.35, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-20 21:30:42 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-20 21:30:42', 'category': 'travel', 'sentiment': 0.35, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-20 21:30:47 | INFO | {'message': 'I just shared a movie! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-20 21:30:47', 'category': 'entertainment', 'sentiment': 0.37, 'keyword_mentioned': 'movie', 'message_length': 39}
2025-09-20 21:30:47 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a movie! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-20 21:30:47', 'category': 'entertainment', 'sentiment': 0.37, 'keyword_mentioned': 'movie', 'message_length': 39}
2025-09-20 21:30:52 | INFO | {'message': 'I just loved an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:30:52', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:30:52 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:30:52', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:30:57 | INFO | {'message': 'I just tried JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-20 21:30:57', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-20 21:30:57 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-20 21:30:57', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-20 21:31:02 | INFO | {'message': 'I just tried an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:02', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 21:31:02 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:02', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 21:31:07 | INFO | {'message': 'I just found a meme! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:07', 'category': 'humor', 'sentiment': 0.35, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-20 21:31:07 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a meme! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:07', 'category': 'humor', 'sentiment': 0.35, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-20 21:31:12 | INFO | {'message': 'I just loved an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:12', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:31:12 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:12', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:31:17 | INFO | {'message': 'I just saw travel! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:17', 'category': 'travel', 'sentiment': 0.18, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-20 21:31:17 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:17', 'category': 'travel', 'sentiment': 0.18, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-20 21:31:22 | INFO | {'message': 'I just shared a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:22', 'category': 'other', 'sentiment': 0.92, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:31:22 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:22', 'category': 'other', 'sentiment': 0.92, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:31:27 | INFO | {'message': 'I just found a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:27', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 21:31:27 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:27', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 21:31:32 | INFO | {'message': 'I just saw travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:32', 'category': 'travel', 'sentiment': 0.66, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:31:32 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:32', 'category': 'travel', 'sentiment': 0.66, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 21:31:37 | INFO | {'message': 'I just tried a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:37', 'category': 'other', 'sentiment': 0.4, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 21:31:37 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:37', 'category': 'other', 'sentiment': 0.4, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 21:31:42 | INFO | {'message': 'I just tried JavaScript! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:42', 'category': 'tech', 'sentiment': 0.94, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-20 21:31:42 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried JavaScript! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:42', 'category': 'tech', 'sentiment': 0.94, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-20 21:31:47 | INFO | {'message': 'I just found a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:47', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:31:47 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:47', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 21:31:52 | INFO | {'message': 'I just saw an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:52', 'category': 'other', 'sentiment': 0.57, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 21:31:52 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:52', 'category': 'other', 'sentiment': 0.57, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 21:31:57 | INFO | {'message': 'I just shared a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:57', 'category': 'humor', 'sentiment': 0.68, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-20 21:31:57 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:57', 'category': 'humor', 'sentiment': 0.68, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-20 21:32:01 | WARNING | Consumer interrupted by user.
2025-09-20 21:32:01 | INFO | Kafka consumer for topic 'buzzline_json' closed.
2025-09-20 21:32:01 | INFO | END consumer for topic 'buzzline_json' and group 'buzz_group'.
2025-09-20 21:32:02 | INFO | {'message': 'I just tried an app! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:32:02', 'category': 'other', 'sentiment': 0.41, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 21:32:02 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried an app! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:32:02', 'category': 'other', 'sentiment': 0.41, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 21:32:07 | INFO | {'message': 'I just saw game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 21:32:07', 'category': 'gaming', 'sentiment': 0.23, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-20 21:32:07 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 21:32:07', 'category': 'gaming', 'sentiment': 0.23, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-20 21:32:12 | INFO | {'message': 'I just loved JavaScript! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:32:12', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-20 21:32:12 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved JavaScript! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:32:12', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
